time,latitude,longitude,t2m,tp,d2m,rh
2022-01-13 12:00:00,44.076,8.135,10.715729,0.0012832225,-3.0301208,38.030067
2022-01-13 13:00:00,44.076,8.135,10.722565,0.0012832225,-2.9393005,38.27027
2022-01-13 14:00:00,44.076,8.135,10.36319,0.0012851715,-2.660736,40.01633
2022-01-13 15:00:00,44.076,8.135,9.523834,0.0012851715,-1.9095154,44.74515
2022-01-13 16:00:00,44.076,8.135,8.26651,0.0012851715,-1.5066833,50.172466
2022-01-13 17:00:00,44.076,8.135,7.184723,0.0012851715,-0.839447,56.713676
2022-01-13 18:00:00,44.076,8.135,6.6090393,0.0012851715,-0.52230835,60.377647
2022-01-13 19:00:00,44.076,8.135,6.60318,0.0012851715,-1.3970642,56.66073
2022-01-13 20:00:00,44.076,8.135,6.6236877,0.0012851715,-0.9888611,58.297962
2022-01-13 21:00:00,44.076,8.135,6.6944885,0.0012851715,-0.40292358,60.548138
2022-01-13 22:00:00,44.076,8.135,6.71817,0.0012851715,0.052886963,62.484276
2022-01-13 23:00:00,44.076,8.135,6.6444397,0.0012851715,0.3673401,64.24758
2022-01-14 00:00:00,44.076,8.135,6.556793,0.0012851715,0.5021057,65.26831
2022-01-14 01:00:00,44.076,8.135,6.467926,0.0,0.35440063,64.97129
2022-01-14 02:00:00,44.076,8.135,6.5433655,0.0,0.21377563,63.980736
2022-01-14 03:00:00,44.076,8.135,6.623932,0.0,0.10562134,63.130917
2022-01-14 04:00:00,44.076,8.135,6.7154846,0.0,-0.009613037,62.213238
2022-01-14 05:00:00,44.076,8.135,6.759674,0.0,-0.12094116,61.52577
2022-01-14 06:00:00,44.076,8.135,6.7467346,0.0,-0.18051147,61.314667
2022-01-14 07:00:00,44.076,8.135,6.4789124,0.0,0.15982056,64.01444
